YearMonth,source,target,CN,SA,JA,SO,HPI,HDI,LHNI,PA,AA,RA,LPI,weighted_CN,weighted_SA,weighted_JA,weighted_SO,weighted_HPI,weighted_HDI,weighted_LHNI,weighted_PA,weighted_AA,weighted_RA,weighted_LPI,distance,source_closeness,target_closeness,source_degree,target_degree,source_strength,target_strength,Proportion delayed,Significant Delay,Rides planned,Final arrival delay,Final arrival cancelled,Completely cancelled,Intermediate arrival delays,RandomForestClassifier_WTF_pred,RandomForestClassifier_WTF_proba
2019-05,Leiden Centraal,Rotterdam Centraal,6,0.3380617018914066,0.2,0.3333333333333333,0.4,0.2857142857142857,0.019047619047619,315,2.444937461719672,0.5384310134310134,1.6536818713570258,4745,1.138332960389112,158.16666666666666,1.099142923326384,1.4855979962429555,0.8722426470588235,0.0002730878669564,17375360,0.7079022599659137,0.0017261769722255,0.0916051729983696,38.0,0.0084731819677525,0.0080758977575662,0.145631067961165,0.203883495145631,3194,5440,0.2,True,5,1,0,0,2,0.0,0.19245928991075728
2019-05,Lelystad Centrum,Amsterdam Centraal,6,0.3,0.1363636363636363,0.24,0.6,0.15,0.015,400,2.394045843714103,0.4932289932289932,1.704839322023703,4593,1.1719415588826168,104.38636363636364,0.5723007912279608,4.49412915851272,0.3056091556324439,0.0002990304849632,15359638,0.7381536532553643,0.0018851695986025,0.1041458217284044,54.0,0.0072910030438168,0.009709653092006,0.0970873786407766,0.3883495145631067,1022,15029,0.0761904761904762,False,109,8,4,4,27,1.0,0.5142541198284798
2019-05,Lelystad Centrum,Groningen,3,0.3162277660168379,0.1875,0.3157894736842105,0.3333333333333333,0.3,0.0333333333333333,90,0.9688131425037227,0.1392857142857143,0.6345306629915725,1853,1.1743872550229597,115.8125,1.0717177559282822,1.8131115459882583,0.7606732348111659,0.0007442986641987,2489592,0.3389819029511471,0.0004705288830625,0.0365532745485888,163.0,0.0072910030438168,0.0039306976034193,0.0970873786407766,0.087378640776699,1022,2436,0.16,False,26,4,1,1,7,1.0,0.6851162021833461
2019-05,Lelystad Centrum,Zwolle,5,0.408248290463863,0.25,0.4,0.5,0.3333333333333333,0.0333333333333333,150,2.047068491202785,0.4503968253968253,1.4341411630584455,2404,1.1157976707824622,120.2,0.8641265276779295,2.352250489236791,0.5292822545134303,0.0005178887030464,4641924,0.6509258582742832,0.0039221656035708,0.1175132764423236,57.0,0.0072910030438168,0.0064976028261418,0.0970873786407766,0.145631067961165,1022,4542,0.1,False,10,1,0,0,1,1.0,0.8161060733790785
2019-05,Maastricht,Amsterdam Centraal,6,0.2860387767736776,0.1333333333333333,0.2352941176470588,0.5454545454545454,0.15,0.0136363636363636,440,2.4991484553864094,0.5551948051948051,1.7800703928327486,2194,0.5142798510427647,48.75555555555555,0.2701970443349754,1.8117258464079276,0.1459844301018031,0.0001205486623466,18200119,0.8166867452582149,0.0043656186220427,0.1562266891446879,217.0,0.0044484754254124,0.009709653092006,0.1067961165048543,0.3883495145631067,1211,15029,0.1333333333333333,False,16,2,1,1,13,1.0,0.6137961371571548
2019-05,Maastricht,Den Helder,3,0.3015113445777636,0.1764705882352941,0.3,0.3333333333333333,0.2727272727272727,0.0303030303030303,99,0.9290635256473916,0.1242063492063492,0.59204179158751,457,0.3803697759922543,26.88235294117647,0.3803578859758635,0.3833892617449664,0.3773740710156895,0.0003165889857514,1443512,0.3560802609939651,0.0010800624765843,0.0486067299877066,298.0,0.0044484754254124,0.0058034708136128,0.1067961165048543,0.087378640776699,1211,1192,0.3958333333333333,True,51,19,3,3,44,1.0,0.872883029701263
2019-05,Maastricht,Hoorn Kersenboogerd,2,0.2279211529192759,0.125,0.2222222222222222,0.2857142857142857,0.1818181818181818,0.0259740259740259,77,0.6881174221060631,0.1159090909090909,0.4596252275861826,262,0.2210549402230106,16.375,0.2210037958667229,0.2258620689655172,0.2163501238645747,0.0001865087274694,1404760,0.243975146344492,0.0008570518604742,0.0362731622909247,261.0,0.0044484754254124,0.0071093318608503,0.1067961165048543,0.0679611650485436,1211,1160,0.6,True,16,9,1,1,14,1.0,0.8677673423282946
2019-05,Maastricht,Schagen,1,0.1348399724926484,0.0666666666666666,0.125,0.2,0.0909090909090909,0.0181818181818181,55,0.3789231816899512,0.0714285714285714,0.2672612419124244,382,0.6107873448781671,25.466666666666665,0.4980443285528031,1.1826625386996903,0.3154417836498761,0.0009765999493804,391153,0.1427390972311287,0.0009066183136899,0.0301101031829838,277.0,0.0044484754254124,0.0065823108384458,0.1067961165048543,0.0485436893203883,1211,323,0.325,True,85,26,8,5,63,1.0,0.8463736454530639
2019-05,Meppel,Heerenveen,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,38.0,0.0056136908654894,0.0046346292296616,0.058252427184466,0.0097087378640776,781,70,0.0,False,70,0,70,0,0,0.0,0.239029623477298
2019-05,Nijmegen,Arnhem Centraal,9,0.667124384994991,0.5,0.6666666666666666,0.6923076923076923,0.6428571428571429,0.0494505494505494,182,3.503064933692202,0.7135193023350919,2.421803544816478,3701,1.4621721298137988,205.61111111111111,1.4542239685658154,1.6232456140350875,1.3170818505338078,0.0005776674783043,6406800,1.1364318437426018,0.0044306347020194,0.1811320739938473,19.0,0.0072946175637393,0.0077988945256303,0.1262135922330097,0.1359223300970873,2810,2280,0.2066666666666666,True,154,31,4,4,41,0.0,0.1760192810539304
2019-05,Nijmegen,Den Helder,5,0.4622501635210242,0.2941176470588235,0.4545454545454545,0.5555555555555556,0.3846153846153846,0.0427350427350427,117,1.6476099792324514,0.248266499582289,1.088718767370496,412,0.2251157745347891,24.235294117647054,0.2058970514742628,0.3456375838926174,0.1466192170818505,0.0001230026988941,3349520,0.6113042998327753,0.0018736465432472,0.0883905393670987,197.0,0.0072946175637393,0.0058034708136128,0.1262135922330097,0.087378640776699,2810,1192,0.090625,False,994,87,40,34,714,1.0,0.8249309066260608
2019-05,Nijmegen,Dordrecht,4,0.3076923076923077,0.1818181818181818,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.0236686390532544,169,1.3503052444891177,0.2115601503759398,0.9047908587914052,1965,0.5234484595717375,89.31818181818181,0.5022364217252396,0.699288256227758,0.3918245264207378,0.0001394393332458,14092150,0.4837202069848491,0.0011854311367364,0.0659772194822423,116.0,0.0072946175637393,0.0075391597130727,0.1262135922330097,0.1262135922330097,2810,5015,0.2360248447204969,True,167,38,10,6,120,1.0,0.566760706765189
2019-05,Nijmegen,Schiphol Airport,5,0.3466876226407682,0.2083333333333333,0.3448275862068966,0.3846153846153846,0.3125,0.0240384615384615,208,1.7359671623229178,0.292038517038517,1.1709032342778884,869,0.2956750540781293,36.208333333333336,0.2953772943575798,0.3092526690391459,0.2826935588809369,0.0001006026899932,8637940,0.6115613831978468,0.0021719866664256,0.0904458479284645,123.0,0.0072946175637393,0.0090216344048348,0.1262135922330097,0.1553398058252427,2810,3074,0.195906432748538,True,714,134,34,30,368,1.0,0.7620498751465997
2019-05,Rhenen,Amsterdam Centraal,4,0.2581988897471611,0.0952380952380952,0.1739130434782608,0.6666666666666666,0.1,0.0166666666666666,240,1.6269964506487442,0.3531746031746031,1.1452257149216516,913,0.2302713425535645,21.73809523809524,0.1135925349922239,0.872848948374761,0.0607492181781888,5.807764644186313e-05,15720334,0.5270949121376166,0.0024206324427806,0.0932504326018729,82.0,0.0073008222285228,0.009709653092006,0.058252427184466,0.3883495145631067,1046,15029,0.3333333333333333,True,22,7,1,1,12,0.0,0.1066393642932671
2019-05,Rhenen,Den Helder,3,0.408248290463863,0.25,0.4,0.5,0.3333333333333333,0.0555555555555555,54,0.9290635256473916,0.1242063492063492,0.59204179158751,119,0.1065719694036326,9.916666666666666,0.1063449508489723,0.1137667304015296,0.0998322147651006,9.544188792074634e-05,1246832,0.3560802609939651,0.0010800624765843,0.0486067299877066,163.0,0.0073008222285228,0.0058034708136128,0.058252427184466,0.087378640776699,1046,1192,0.4285714285714285,True,7,3,1,0,7,0.0,0.35302910886927286
2019-05,Roermond,Heerlen,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,44.0,0.0037982152076111,0.0045163553450846,0.029126213592233,0.058252427184466,211,837,0.1454545454545454,False,55,8,0,0,9,0.0,0.239029623477298
2019-05,Roermond,Maastricht,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,46.0,0.0037982152076111,0.0044484754254124,0.029126213592233,0.1067961165048543,211,1211,0.1142857142857142,False,70,8,0,0,8,0.0,0.239029623477298
2019-05,Roosendaal,'s-Hertogenbosch,5,0.3458572319330373,0.2,0.3333333333333333,0.4545454545454545,0.2631578947368421,0.0239234449760765,209,1.8642684440053217,0.3511294261294261,1.2942574461139524,2194,0.8880015914028997,87.76,0.8804173354735152,1.0124596215966777,0.7788427405040823,0.0003594105862963,6104439,0.6282286935604429,0.002766324265646,0.1009728939227862,67.0,0.0063979129138455,0.0087074139825851,0.1067961165048543,0.1844660194174757,2167,2817,0.1724137931034483,False,30,5,1,1,10,0.0,0.34837776672273785
2019-05,Roosendaal,Bergen op Zoom,1,0.2132007163556104,0.0833333333333333,0.1538461538461538,0.5,0.0909090909090909,0.0454545454545454,22,0.2710850306818168,0.025,0.1581138830084189,46,0.1506933710372309,3.8333333333333335,0.0416289592760181,1.069767441860465,0.021227503461006,0.0004936628711861,93181,0.1039745634048325,6.653802648213454e-05,0.008157084435148,13.0,0.0063979129138455,0.0059110473457675,0.1067961165048543,0.0194174757281553,2167,43,0.0,False,22,0,1,1,0,0.0,0.021551771871539317
2019-05,Roosendaal,Tilburg,2,0.2010075630518424,0.1111111111111111,0.2,0.2222222222222222,0.1818181818181818,0.0202020202020202,99,0.7294945171463887,0.1295546558704453,0.5067658319831763,950,0.8757784104598816,52.77777777777778,0.7011070110701108,1.7495395948434622,0.4383940932164282,0.0008073556044501,1176681,0.2432585290134932,0.000554389370051,0.0329620839957985,45.0,0.0063979129138455,0.007759529908091,0.1067961165048543,0.087378640776699,2167,543,0.0,False,6,0,0,0,3,0.0,0.3844026744528788
2019-05,Rotterdam Centraal,Eindhoven Centraal,5,0.2227177015936869,0.125,0.2222222222222222,0.238095238095238,0.2083333333333333,0.0099206349206349,504,1.9554551894017955,0.4007936507936507,1.363443605157644,2252,0.4598838340423527,56.3,0.4573517465475223,0.5108892921960072,0.4139705882352941,9.39134728301484e-05,23979520,0.6533105000410148,0.0035504079106318,0.1174859688290848,108.0,0.0080758977575662,0.0075116686114352,0.203883495145631,0.233009708737864,5440,4408,0.1904761904761904,True,21,4,0,0,10,1.0,0.7613571909717634
2019-05,Rotterdam Centraal,Leeuwarden,6,0.4140393356054125,0.24,0.3870967741935484,0.6,0.2857142857142857,0.0285714285714285,210,2.2402735642338456,0.4337301587301587,1.52567338613894,3762,1.197569426231319,150.48,1.0372208436724566,2.073869900771775,0.6915441176470588,0.0003812260847006,9868160,0.7340149167742576,0.0027435280295181,0.109939172437155,238.0,0.0080758977575662,0.0041791771484216,0.203883495145631,0.0970873786407766,5440,1814,0.175392670157068,False,382,67,3,0,235,0.0,0.4124854428194294
2019-05,Rotterdam Centraal,Meppel,3,0.2672612419124244,0.125,0.2222222222222222,0.5,0.1428571428571428,0.0238095238095238,126,1.0746488856539236,0.1916666666666666,0.732540538772418,2523,1.224030624503356,105.125,0.8111236135669506,3.230473751600512,0.4637867647058823,0.0005938370866912,4248640,0.3559984516695619,0.000837973269858,0.0464742162370692,171.0,0.0080758977575662,0.0056136908654894,0.203883495145631,0.058252427184466,5440,781,0.2903225806451613,True,31,9,4,0,20,1.0,0.9219119639260027
2019-05,Rotterdam Centraal,Zwolle,9,0.50709255283711,0.3333333333333333,0.5,0.6,0.4285714285714285,0.0285714285714285,315,3.75282339483616,0.8448412698412698,2.6415116522226514,7040,1.4162817024514711,260.7407407407408,1.4105389701462632,1.549977983267283,1.2941176470588236,0.0002849224233947,24708480,1.190006326281049,0.0071613483249057,0.2219826679389002,143.0,0.0080758977575662,0.0064976028261418,0.203883495145631,0.145631067961165,5440,4542,0.2894736842105263,True,39,11,3,1,22,0.0,0.3245160746282438
2019-05,Schagen,Nijmegen,2,0.2480694691784169,0.125,0.2222222222222222,0.4,0.1538461538461538,0.0307692307692307,65,0.7185464535850599,0.1240601503759398,0.4966769757829861,129,0.135405183223448,8.0625,0.0823491860836259,0.3993808049535604,0.0459074733096085,0.0001421284003393,907630,0.2686293336910171,0.0012616058891247,0.0489512171477912,176.0,0.0065823108384458,0.0072946175637393,0.0485436893203883,0.1262135922330097,323,2810,0.1846153846153846,False,65,12,0,0,51,0.0,0.025178571428571425
2019-05,Schiphol Airport,Den Haag Centraal,8,0.4364357804719848,0.2758620689655172,0.4324324324324324,0.5,0.3809523809523809,0.0238095238095238,336,3.38675353398874,0.7824786324786325,2.350243083369719,8561,1.473236719518411,295.2068965517241,1.2178675581478058,2.7849707221860767,0.7793354574419663,0.0002535248722973,33767890,1.034648113467361,0.0050708732649203,0.1793093813454545,44.0,0.0090216344048348,0.0081070444706808,0.1553398058252427,0.203883495145631,3074,10985,0.0825242718446602,False,209,17,3,3,67,1.0,0.6174292251938376
2019-05,Schiphol Airport,Diemen Zuid,1,0.1020620726159657,0.0476190476190476,0.0909090909090909,0.1666666666666666,0.0625,0.0104166666666666,96,0.7213475204444817,0.25,0.5,76,0.1130584412053442,3.619047619047619,0.0471903135672151,0.5170068027210885,0.0247234873129473,0.0001681869885234,451878,0.1847866601802631,0.0044642857142857,0.0668153104781061,17.0,0.0090216344048348,0.0092318723671237,0.1553398058252427,0.058252427184466,3074,147,0.0,False,15,0,15,0,0,0.0,0.009270833333333332
2019-05,Schiphol Airport,Duivendrecht,2,0.25,0.1111111111111111,0.2,0.5,0.125,0.03125,64,0.9479818718025272,0.2435897435897435,0.6855983885764776,277,0.3338134477259759,15.38888888888889,0.1679805942995755,1.2366071428571428,0.090110605074821,0.0004022794869411,688576,0.3177517227695188,0.0070021228830515,0.0965995799152234,15.0,0.0090216344048348,0.0091077902555486,0.1553398058252427,0.0388349514563106,3074,224,0.0,False,40,0,40,0,0,0.0,0.31345045130993276
2019-05,Schiphol Airport,Enschede,3,0.3354101966249684,0.1666666666666666,0.2857142857142857,0.6,0.1875,0.0375,80,1.0418085339319263,0.1753968253968253,0.701112322919497,1041,0.5195498328768935,57.833333333333336,0.4753424657534246,0.7970903522205207,0.3386467143786597,0.0002593007001367,4014644,0.3608914044029644,0.0011641229384193,0.0509641694075242,174.0,0.0090216344048348,0.0045672224192976,0.1553398058252427,0.0485436893203883,3074,1306,0.2137931034482758,True,453,93,22,18,241,1.0,0.631901586703013
2019-05,Steenwijk,Grou-Jirnsum,1,0.4082482904638631,0.25,0.4,0.5,0.3333333333333333,0.1666666666666666,6,0.4342944819032517,0.1,0.3162277660168379,256,1.19904021521275,64.0,0.9865125240847784,2.2857142857142856,0.628992628992629,0.0056160056160056,45584,0.1332748766503404,0.0005512679162072,0.0234790953021464,40.0,0.0037413730475844,0.0043923240938166,0.0194174757281553,0.029126213592233,112,407,0.0,False,38,0,38,0,0,0.0,0.3124862637362637
2019-05,Tilburg,'s-Hertogenbosch,5,0.3823595564509363,0.217391304347826,0.3571428571428571,0.5555555555555556,0.2631578947368421,0.0292397660818713,171,2.8927153967616657,0.7571178821178821,1.7083102593448496,1707,1.3801941516701202,74.21739130434783,1.0160714285714283,3.143646408839779,0.6059637912673056,0.0011159554166985,1529631,0.6751431490713271,0.007875314466509,0.1432512579819435,22.0,0.007759529908091,0.0087074139825851,0.087378640776699,0.1844660194174757,543,2817,0.0,False,8,0,0,0,0,1.0,0.745998167618389
2019-05,Tilburg,Roosendaal,2,0.2010075630518424,0.1111111111111111,0.2,0.2222222222222222,0.1818181818181818,0.0202020202020202,99,0.7294945171463887,0.1295546558704453,0.5067658319831763,950,0.8757784104598816,52.77777777777778,0.7011070110701108,1.7495395948434622,0.4383940932164282,0.0008073556044501,1176681,0.2432585290134932,0.000554389370051,0.0329620839957985,45.0,0.007759529908091,0.0063979129138455,0.087378640776699,0.1067961165048543,543,2167,0.0,False,6,0,0,0,2,0.0,0.3844026744528788
2019-05,Uitgeest,Rhenen,2,0.3086066999241838,0.1818181818181818,0.3076923076923077,0.3333333333333333,0.2857142857142857,0.0476190476190476,42,0.5501403439574404,0.0527777777777777,0.3247805496750856,169,0.1245559643277225,15.363636363636363,0.1204561653599429,0.1615678776290631,0.0960227272727272,9.179993047105858e-05,1840960,0.2133411637628363,0.0001734441628943,0.0184966268047227,105.0,0.008108320869086,0.0073008222285228,0.0679611650485436,0.058252427184466,1760,1046,0.0855106888361045,False,441,36,23,20,317,1.0,0.886164875565611
2019-05,Utrecht Centraal,Akkrum,3,0.2041241452319315,0.0769230769230769,0.1428571428571428,0.5,0.0833333333333333,0.0138888888888888,216,1.0261868505749572,0.1619047619047618,0.6946346702191459,3290,1.770859200109211,84.35897435897436,0.6767458603311735,8.915989159891598,0.3517211887962369,0.0009531739533773,3451626,0.3424846894076199,0.0004950240837083,0.0379373235433798,164.0,0.0105945278749228,0.0044763146458061,0.3495145631067961,0.058252427184466,9354,369,0.3333333333333333,True,4,1,1,1,1,1.0,0.8347322522893343
2019-05,Utrecht Centraal,Almere Centrum,3,0.25,0.081081081081081,0.15,0.75,0.0833333333333333,0.0208333333333333,144,1.509782996061705,0.4059523809523809,0.9536820424340372,2117,0.4931613833688621,57.21621621621622,0.3738961497703991,1.0746192893401014,0.226320290784691,0.0001148833963374,18427380,0.3542279973120339,0.0010658364670523,0.0478356565990327,49.0,0.0105945278749228,0.0081326490327674,0.3495145631067961,0.0388349514563106,9354,1970,0.1393692777212614,False,1023,137,46,40,459,0.0,0.40557174340631713
2019-05,Utrecht Centraal,Amersfoort Centraal,9,0.4743416490252569,0.2432432432432432,0.391304347826087,0.9,0.25,0.025,360,3.568464972200538,0.7423340548340549,2.4863181712163835,5061,1.6265502308205602,136.78378378378378,0.9742997401097314,4.889855072463768,0.5410519563822963,0.0005227555134128,9681390,1.1143803042884417,0.0037436211867411,0.1668370822518462,21.0,0.0105945278749228,0.0093875318993802,0.3495145631067961,0.0970873786407766,9354,1035,0.2777777777777778,True,18,5,0,0,5,0.0,0.46406102186435005
2019-05,Utrecht Centraal,Amsterdam Centraal,20,0.5270462766947299,0.3571428571428571,0.5263157894736842,0.5555555555555556,0.5,0.0138888888888888,1440,8.867275097884812,2.113194627010416,6.322191515732453,14938,1.2598786896931475,266.75,1.2252799081327157,1.5969638657258929,0.9939450395901258,0.0001062588239886,140581266,2.7433219889094955,0.0242705358695598,0.5625617728000895,39.0,0.0105945278749228,0.009709653092006,0.3495145631067961,0.3883495145631067,9354,15029,0.119047619047619,False,43,5,1,1,16,1.0,0.9582314724558434
2019-05,Utrecht Centraal,Den Haag Centraal,14,0.5091750772173156,0.3255813953488372,0.4912280701754385,0.6666666666666666,0.3888888888888889,0.0185185185185185,756,6.198874121368927,1.490528404344194,4.344733778672016,11269,1.1116975933306847,262.06976744186045,1.1081174099021585,1.2047252512294206,1.025853436504324,0.0001096700274218,102753690,1.8209784351874332,0.0084997374824192,0.3132309906818715,60.0,0.0105945278749228,0.0081070444706808,0.3495145631067961,0.203883495145631,9354,10985,0.1002277904328018,False,928,88,54,50,161,0.0,0.08608794220691936
2019-05,Utrecht Centraal,Groningen,6,0.3333333333333333,0.1538461538461538,0.2666666666666666,0.6666666666666666,0.1666666666666666,0.0185185185185185,324,2.100835736228881,0.3535714285714285,1.4271752089915637,6483,1.3581217263640022,166.23076923076923,1.0997455470737914,2.661330049261084,0.6930724823604875,0.0002845125132842,22786344,0.7144373508511128,0.0018408327232662,0.0948721672733822,193.0,0.0105945278749228,0.0039306976034193,0.3495145631067961,0.087378640776699,9354,2436,0.0,False,5,0,0,0,3,0.0,0.2946451550849558
2019-05,Utrecht Centraal,Leiden Centraal,5,0.2151657414559676,0.108695652173913,0.196078431372549,0.3333333333333333,0.1388888888888889,0.0092592592592592,540,1.8001545129255838,0.3222582972582972,1.2293943413915007,2232,0.4083457610013573,48.52173913043478,0.3557539050047816,0.6988102692548529,0.2386144964720975,7.470710597122652e-05,29876676,0.6074645232937294,0.0021124480319075,0.0884029496187467,50.0,0.0105945278749228,0.0084731819677525,0.3495145631067961,0.145631067961165,9354,3194,0.216651745747538,True,1161,242,54,44,435,0.0,0.48597073826165627
2019-05,Utrecht Centraal,Nijmegen,7,0.323575114464717,0.1666666666666666,0.2857142857142857,0.5384615384615384,0.1944444444444444,0.0149572649572649,468,2.5917266222956377,0.4802470190628085,1.797834426449663,3536,0.6897002979474395,84.19047619047619,0.5813877014140085,1.2583629893238435,0.3780200983536455,0.0001345267253927,26284740,0.895162727185095,0.0036050688560888,0.1466650339783576,77.0,0.0105945278749228,0.0072946175637393,0.3495145631067961,0.1262135922330097,9354,2810,0.2291666666666666,True,102,22,6,6,66,1.0,0.7297919354626089
2019-05,Utrecht Centraal,Rhenen,4,0.2721655269759087,0.1052631578947368,0.1904761904761904,0.6666666666666666,0.1111111111111111,0.0185185185185185,216,2.1503422129918235,0.6123015873015872,1.4467619585406055,1190,0.3804367267152371,31.31578947368421,0.2288461538461538,1.1376673040152965,0.1272183023305537,0.0001216236159947,9784284,0.526833066378203,0.0026297153833224,0.0949588915303647,43.0,0.0105945278749228,0.0073008222285228,0.3495145631067961,0.058252427184466,9354,1046,0.1794871794871795,False,40,7,1,1,27,0.0,0.39606068328203003
2019-05,Utrecht Centraal,Schiphol Airport,10,0.4166666666666667,0.238095238095238,0.3846153846153846,0.625,0.2777777777777778,0.0173611111111111,576,4.3351035458181935,1.0202131202131202,3.0454818505597623,3743,0.6980221638984235,89.11904761904762,0.6023495333118765,1.2176317501626546,0.4001496685909771,0.0001301723059827,28754196,1.3059428702952962,0.0060682711054445,0.2281567200681079,46.0,0.0105945278749228,0.0090216344048348,0.3495145631067961,0.1553398058252427,9354,3074,0.3663366336633663,True,106,37,5,5,68,1.0,0.728716359932774
2019-05,Utrecht Centraal,Venlo,3,0.2041241452319315,0.0769230769230769,0.1428571428571428,0.5,0.0833333333333333,0.0138888888888888,216,1.092364132090612,0.1950757575757575,0.7556354898096952,1138,0.352850864368316,29.17948717948718,0.2174660806420791,1.0233812949640289,0.1216591832371178,0.0001094057403211,10401648,0.3952125315052893,0.0019127135153619,0.0699837621740874,132.0,0.0105945278749228,0.0055281236582224,0.3495145631067961,0.058252427184466,9354,1112,0.3333333333333333,True,9,3,1,0,8,1.0,0.6055954646771057
2019-05,Utrecht Centraal,Weesp,3,0.2041241452319315,0.0769230769230769,0.1428571428571428,0.5,0.0833333333333333,0.0138888888888888,216,1.5983566487329002,0.4492424242424242,1.0369754967758085,1971,1.8681616854742933,50.53846153846154,0.4161300538372215,16.563025210084035,0.2107119948685054,0.0017706890325084,1113126,0.3701179943724568,0.0012553477571511,0.0555212068019532,33.0,0.0105945278749228,0.0095343885957604,0.3495145631067961,0.058252427184466,9354,119,0.0,False,6,0,0,0,1,0.0,0.4576762318422739
2019-05,Utrecht Centraal,Zwolle,10,0.4303314829119352,0.2439024390243902,0.392156862745098,0.6666666666666666,0.2777777777777778,0.0185185185185185,540,3.9182394106954286,0.7989991003148897,2.742613893206877,4589,0.7040375289475195,111.92682926829268,0.6604778353483016,1.0103478643769264,0.4905922599957237,0.0001080123866128,42485868,1.283604380758956,0.0061288383583619,0.2167862798072789,87.0,0.0105945278749228,0.0064976028261418,0.3495145631067961,0.145631067961165,9354,4542,0.2051526717557251,True,1090,215,48,42,697,1.0,0.749942285563927
2019-05,Utrecht Maliebaan,Utrecht Centraal,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,0.009774150692731,0.0105945278749228,0.0097087378640776,0.3495145631067961,218,9354,0.062200956937799,False,218,13,9,9,13,0.0,0.239029623477298
2019-05,Venlo,Blerick,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0055281236582224,0.0055881076388888,0.058252427184466,0.029126213592233,1112,194,0.0,False,90,0,90,0,0,0.0,0.239029623477298
2019-05,Venlo,Boxmeer,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0055281236582224,0.0055281236582224,0.058252427184466,0.0097087378640776,1112,9,0.0,False,9,0,9,0,0,0.0,0.239029623477298
2019-05,Venlo,Eindhoven Centraal,3,0.25,0.1111111111111111,0.2,0.5,0.125,0.0208333333333333,144,1.0567614649221109,0.1811868686868686,0.7181780112444303,674,0.3044294828980597,24.96296296296296,0.2442028985507246,0.6061151079136691,0.1529038112522686,0.0001375034273851,4901696,0.3854063296016938,0.0017927593976907,0.0652614237154427,52.0,0.0055281236582224,0.0075116686114352,0.058252427184466,0.233009708737864,1112,4408,0.2643051771117166,True,373,97,6,6,154,1.0,0.628403279354107
2019-05,Weert,Eindhoven Centraal,1,0.1443375672974064,0.04,0.0769230769230769,0.5,0.0416666666666666,0.0208333333333333,48,0.5581106265512472,0.1666666666666666,0.4082482904638631,274,0.1354739462942541,10.96,0.1026986506746626,0.2952586206896552,0.0621597096188747,6.698244570999437e-05,4090624,0.148592294467999,0.001194743130227,0.0345650564910141,28.0,0.0062873885972408,0.0075116686114352,0.0194174757281553,0.233009708737864,928,4408,0.1841807909604519,False,923,163,38,38,216,0.0,0.183081738144896
2019-05,Weesp,Amsterdam Zuid,1,0.2886751345948129,0.1428571428571428,0.25,0.5,0.1666666666666666,0.0833333333333333,12,0.5581106265512472,0.1666666666666666,0.4082482904638631,86,1.1379006666536706,12.285714285714286,1.029940119760479,1.7916666666666667,0.7226890756302521,0.0150560224089635,5712,0.2003834302159139,0.0068027210884353,0.0824786098842322,13.0,0.0095343885957604,0.0087518055909593,0.058252427184466,0.0194174757281553,119,48,0.0,False,9,0,9,0,0,0.0,0.04375
2019-05,Wijchen,Zutphen,1,0.3162277660168379,0.1666666666666666,0.2857142857142857,0.5,0.2,0.1,10,0.3898712452512801,0.0769230769230769,0.2773500981126146,275,0.3061206998498904,45.833333333333336,0.3026967528893781,0.3557567917205692,0.2634099616858237,0.0003407632104603,807012,0.1259296796009018,0.0003558718861209,0.0188645669476136,57.0,0.0068493150684931,0.0066336059766857,0.0194174757281553,0.0485436893203883,773,1044,0.1408647140864714,False,746,101,34,29,437,0.0,0.09332869798359149
2019-05,Zandvoort aan Zee,Amsterdam Centraal,1,0.1118033988749894,0.024390243902439,0.0476190476190476,0.5,0.025,0.0125,80,0.4551196133134186,0.1111111111111111,0.3333333333333333,296,0.0688452708890564,7.219512195121951,0.0364106033581401,0.240650406504065,0.0196952558387118,1.6012403120903922e-05,18485670,0.1340084690767517,0.0005743825387708,0.023966279201637,27.0,0.0081849968213604,0.009709653092006,0.0194174757281553,0.3883495145631067,1230,15029,0.1161290322580645,False,1126,126,50,41,350,0.0,0.34323737052960723
2019-05,Zutphen,Arnhem Centraal,3,0.358568582800318,0.1875,0.3157894736842105,0.6,0.2142857142857142,0.0428571428571428,70,1.1761730097443814,0.2344988344988345,0.8370603324375393,564,0.3655623252909294,35.25,0.3393501805054151,0.5402298850574713,0.2473684210526315,0.0002369429320427,2380320,0.3748683945116525,0.0010375066798332,0.0551843972864421,29.0,0.0066336059766857,0.0077988945256303,0.0485436893203883,0.1359223300970873,1044,2280,0.2333333333333333,True,31,7,1,1,10,1.0,0.5598779368420278
