TrainPeriod,TestPeriod,TrueLabels,Predictions,Probabilities
2019-01,2019-01,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1]","[0.5817494250633214, 0.5654628338927808, 0.49708241347538323, 0.5579587942127767, 0.48060633215427984, 0.5111000867152808, 0.45051747273925613, 0.49708241347538323, 0.4944463413954845, 0.5386403907765487, 0.5945369591149178, 0.5104491834433291, 0.4754839557653409, 0.49708241347538323, 0.4927968801709568, 0.5147368498183614, 0.5678975324700409, 0.6196455512165795, 0.4964706721577725, 0.5309320116589535, 0.49708241347538323, 0.5352043432683853, 0.5309320116589535, 0.5018384538488078, 0.45749356562644805, 0.5772568181880026, 0.5069037579093983, 0.6097238600867793, 0.5082098600177943, 0.5670208628191705, 0.48899734953663304, 0.4545473564538732, 0.49708241347538323, 0.5678975324700409, 0.48427285438655, 0.5947759239683811, 0.5135927339477935, 0.5575243077474096, 0.502926247220256, 0.5388234219310478, 0.49380758810778536, 0.5540908292668959, 0.49708241347538323, 0.5311325821528474, 0.580140999651699, 0.5540908292668959, 0.5475845943191383, 0.5121944504329412, 0.49708241347538323, 0.5896137296804539, 0.5442807656444049, 0.5287479957405382, 0.493728743865014, 0.49708241347538323, 0.5080339989883033, 0.514660097086638, 0.5275144659219513, 0.49708241347538323, 0.49708241347538323, 0.45051747273925613, 0.5531825794985579, 0.5636380408987223, 0.5376902797133469, 0.5256176746576628, 0.5001618865845703, 0.49708241347538323, 0.5379687034605019, 0.5104491834433291, 0.5067990234859501, 0.5732665295631696, 0.45616075088958813, 0.5377415411568952, 0.5369815383626314, 0.5364636743919571, 0.5102248840991047, 0.49708241347538323, 0.49708241347538323, 0.5248505259138343, 0.5082055187714698, 0.5282824295712891, 0.5166381357129255, 0.51297964698849, 0.49708241347538323, 0.48761747487553836, 0.5729556040589713, 0.5377415411568952, 0.5881532091874628, 0.5475845943191383, 0.5442807656444049, 0.5698422076022898, 0.47745970543301813, 0.49708241347538323, 0.5179684821591064, 0.577699165873428, 0.5556143882499344, 0.5394304403371033, 0.559336565676704, 0.5942037971837609, 0.46961580927592284, 0.4651551854570537, 0.4285197744837824, 0.5678975324700409, 0.6234727444662057, 0.5772568181880026, 0.5889567497753698, 0.5947759239683811, 0.5422970903541663, 0.5121944504329412, 0.4998808854624664, 0.5855091962320579, 0.5033861698110484, 0.5166381357129255, 0.49708241347538323, 0.5554744717829957, 0.5051172323872933, 0.49708241347538323, 0.46961580927592284, 0.5275144659219513, 0.5083898701972659, 0.470342092686555, 0.5684886851696508, 0.5051172323872933]"
2019-01,2019-02,"[1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0]","[0.49708241347538323, 0.5616241379761899, 0.5992012047312285, 0.49708241347538323, 0.5682117763798359, 0.49708241347538323, 0.5583582816255753, 0.432370241965272, 0.5793780868361041, 0.4507014395305028, 0.5303184792093094, 0.49708241347538323, 0.5390123493396497, 0.6494631924707666, 0.5132173139576932, 0.5575243077474096, 0.5083898701972659, 0.5696285102922508, 0.5207370602720225, 0.5184070287858056, 0.5766612368361186, 0.452520720929957, 0.5222352236024999, 0.5543338476028723, 0.5230125791553925, 0.55320945757304, 0.5436040154216506, 0.49708241347538323, 0.49708241347538323, 0.5390123493396497, 0.5222601180929856, 0.6043386894110101, 0.5443536470274658, 0.5939981717080849, 0.5581212265326665, 0.5222419381137275, 0.4555390406088959, 0.5079462442088656, 0.5575243077474096, 0.5554228311366939, 0.49708241347538323, 0.5186863899236099, 0.5597312148062992, 0.5114281734415065, 0.5663607679548216, 0.5093072568095538, 0.5484704500296409, 0.5161908107640898, 0.49708241347538323, 0.49708241347538323, 0.44540239380394797, 0.5147647001933398, 0.5442807656444049, 0.5264124533543484, 0.5099205501466063, 0.5207370602720225, 0.5474626490559973, 0.5804561609868669, 0.5043486964907712, 0.49708241347538323, 0.4507014395305028, 0.4839264125451782, 0.503215572306021, 0.49708241347538323, 0.5860967972300741, 0.4931106725944351, 0.5565876829383187, 0.49708241347538323, 0.49708241347538323, 0.5002436292346762, 0.49708241347538323, 0.5367621271589607, 0.4589456919126122, 0.5154129330127919, 0.560409894741347, 0.567753780886811, 0.452520720929957, 0.5316286115928968, 0.5581791075833947, 0.5298597359616893, 0.5323684904159207, 0.5508398316262851, 0.49708241347538323, 0.49708241347538323, 0.4760163215334972, 0.49708241347538323, 0.5307705681724137, 0.5255112309014115, 0.570633207199358, 0.557763570061334, 0.6101617707623118, 0.5705979679672196, 0.5079720399725094, 0.5597312148062992, 0.4870431433315732, 0.5997431707318249, 0.4504707248247306, 0.49708241347538323, 0.5154613303164661, 0.5674952037487238, 0.5482645502954651, 0.5930262242153874, 0.615977289188838, 0.49708241347538323, 0.5726037060265864, 0.5388234219310478, 0.48728311613807457, 0.49708241347538323, 0.5053265709393626, 0.4842237480775149, 0.6126577743584192, 0.5889567497753698, 0.535221347634225, 0.5491807252040243, 0.6193780993792255, 0.49708241347538323, 0.5447668987576075, 0.5455408633275484, 0.5154613303164661, 0.49708241347538323, 0.5554744717829957, 0.5395283121174909, 0.5654353877664623, 0.5193006578671922, 0.5222419381137275, 0.5415249318504458, 0.5152997002721771, 0.49708241347538323]"
2019-01,2019-03,"[0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1]","[0.579967933570024, 0.5079129594153144, 0.5221800075447103, 0.49708241347538323, 0.5207370602720225, 0.46174165226566144, 0.5610722558966839, 0.5583582816255753, 0.5662704391482536, 0.4650648365303418, 0.5722982005529303, 0.515224697778838, 0.545176565923227, 0.49708241347538323, 0.49428030709267057, 0.49759582337512254, 0.5447183855951717, 0.4893555539203299, 0.5345904525393449, 0.5023785806306349, 0.5575243077474096, 0.4726459492064753, 0.508709254671056, 0.5460883528010111, 0.5698609114043393, 0.4674136131423187, 0.4760163215334972, 0.49708241347538323, 0.49708241347538323, 0.5668381632421561, 0.5338505860324865, 0.5889567497753698, 0.49708241347538323, 0.4545473564538732, 0.4771588654539283, 0.47329355730856115, 0.5675452115660659, 0.5006348448445386, 0.4844400932876581, 0.508214222560267, 0.5100788025394969, 0.567036349881059, 0.4942969388409429, 0.517908397262747, 0.5175441987762901, 0.47336823075211437, 0.5165157405664591, 0.5385451725625097, 0.5388234219310478, 0.5881532091874628, 0.5155091513128511, 0.5161908107640898, 0.49708241347538323, 0.4998931008233171, 0.570633207199358, 0.49708241347538323, 0.5466243529230588, 0.49708241347538323, 0.4746063967542348, 0.49708241347538323, 0.5213257487351319, 0.5278276538525408, 0.4872950753586413, 0.5308172770289298, 0.5074500758358512, 0.49708241347538323, 0.49708241347538323, 0.5447029729792275, 0.5513330398746098, 0.5636380408987223, 0.49708241347538323, 0.4674136131423187, 0.49708241347538323, 0.49708241347538323, 0.5563728564017649, 0.4636744241475616, 0.49708241347538323, 0.49708241347538323, 0.5262269451285744, 0.598350722093193, 0.512500385361346, 0.5067990234859501, 0.49708241347538323, 0.5670286221543185, 0.4516984249868807, 0.6169491248847516, 0.5388234219310478, 0.5369815383626314, 0.5388234219310478, 0.5858982037023323, 0.49708241347538323, 0.5558249934419983, 0.567036349881059, 0.49708241347538323, 0.6114660607308979, 0.5166381357129255, 0.5135927339477935, 0.5439756817770629, 0.5255112309014115, 0.5648794494373024, 0.5338505860324865, 0.45103127170404467, 0.4808016935201851, 0.4844400932876581, 0.501641750961392, 0.5442807656444049, 0.4872950753586413, 0.5262269451285744, 0.480351530370573, 0.5046356376261687, 0.4651551854570537, 0.615977289188838, 0.6023173985315164, 0.49708241347538323, 0.49708241347538323, 0.5053265709393626, 0.5583582816255753, 0.5662704391482536, 0.5436395806853167, 0.5804138078649624, 0.49708241347538323, 0.5216528608962885, 0.5002436292346762, 0.617351723974624, 0.49708241347538323, 0.49708241347538323, 0.5554744717829957, 0.514108514322446, 0.49708241347538323, 0.4642188392694456, 0.5349322197998364, 0.5592293527353367, 0.49708241347538323, 0.49708241347538323, 0.503125170154294, 0.5211840971574758, 0.5918962312467568, 0.5022141703004905, 0.5925411281298274, 0.4528059750897431, 0.5918962312467568]"
2019-01,2019-04,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0]","[0.49708241347538323, 0.5204267863290641, 0.5221800075447103, 0.5445990542849019, 0.5184070287858056, 0.5682117763798359, 0.4392397969696899, 0.4942969388409429, 0.49708241347538323, 0.5240181334643117, 0.5114364387185811, 0.557485136148086, 0.4828172098780412, 0.5329925327394706, 0.5447183855951717, 0.5134453719087154, 0.5166021726313227, 0.5389265164125009, 0.5023785806306349, 0.5384275367343199, 0.46807221865184123, 0.49708241347538323, 0.5352043432683853, 0.5527586056321641, 0.5083898701972659, 0.4651551854570537, 0.5100788025394969, 0.49708241347538323, 0.5930262242153874, 0.5022141703004905, 0.49708241347538323, 0.4979675363136939, 0.49708241347538323, 0.46743489528596033, 0.515224697778838, 0.5466243529230588, 0.594556337633981, 0.5297910467183228, 0.4882755817737054, 0.5657906529012491, 0.5186791998432955, 0.584815811123904, 0.5554228311366939, 0.5384275367343199, 0.4942969388409429, 0.501641750961392, 0.5165157405664591, 0.49708241347538323, 0.4960978182288697, 0.5802634775610517, 0.4997701980000031, 0.4601338675102555, 0.49708241347538323, 0.4998931008233171, 0.5558249934419983, 0.4719669474015271, 0.5909924206432178, 0.5695227363010258, 0.4896599746224874, 0.5324049086518549, 0.49708241347538323, 0.594556337633981, 0.6044521582810328, 0.5489618384037004, 0.5518484336894363, 0.49708241347538323, 0.5575097643905922, 0.49708241347538323, 0.40421500721448417, 0.5636380408987223, 0.5388234219310478, 0.49708241347538323, 0.5636380408987223, 0.5388234219310478, 0.49708241347538323, 0.49708241347538323, 0.5297910467183228, 0.5723042841835139, 0.5053193716223487, 0.49708241347538323, 0.5628522453439719, 0.5788785111730826, 0.6044521582810328, 0.4813239913632311, 0.5215768839713698, 0.5296399060559547, 0.5053193716223487, 0.5094701646893287, 0.6459570354381489, 0.49708241347538323, 0.5067990234859501, 0.6060721963236672, 0.5423618027966192, 0.5554228311366939, 0.4960978182288697, 0.5654353877664623, 0.5204423982877773, 0.49343149582054996, 0.4301729989986004, 0.43357404758968043, 0.4998395742736447, 0.5221800075447103, 0.5313700356764113, 0.5474051903096784, 0.6530040886706293, 0.42287843878874504, 0.4719669474015271, 0.4746063967542348, 0.5489618384037004, 0.480351530370573, 0.5838012197506705, 0.5680371029765096, 0.5394304403371033, 0.6044521582810328, 0.49728922331473296, 0.4518796849539666, 0.49708241347538323, 0.5743997843486366, 0.49708241347538323, 0.5980748616896455, 0.5889567497753698, 0.524495744331285, 0.4998931008233171, 0.4268655988508882, 0.5723042841835139, 0.5729556040589713, 0.6087878432360674, 0.49708241347538323, 0.4878911181381705, 0.5738480124918915, 0.5388234219310478, 0.46807221865184123, 0.49855505452159776, 0.49708241347538323, 0.5050468549957743, 0.5313085628440227, 0.4895594737686032, 0.5193006578671922, 0.5083898701972659, 0.4925176771410146, 0.6101617707623118, 0.49708241347538323]"
2019-01,2019-05,"[0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1]","[0.6087819242206272, 0.5206477441270114, 0.47785225091970523, 0.5268042267702336, 0.4958424074416212, 0.5137526925615987, 0.5301458303044253, 0.5963672784915692, 0.5150091545769596, 0.5322362477621586, 0.49610063526778314, 0.5097767112770619, 0.5453929536635755, 0.5233099786303554, 0.5329130975041398, 0.5012570720488421, 0.452172326009454, 0.5465180110965057, 0.5539762583324223, 0.6068161433815442, 0.5949665094460559, 0.5826352794610873, 0.5329925327394706, 0.6198059509415228, 0.49708241347538323, 0.46373716215408467, 0.49342449058869076, 0.5896039530379567, 0.5060525346588775, 0.552793149351684, 0.5069037579093983, 0.49708241347538323, 0.5165157405664591, 0.49708241347538323, 0.5811860476612927, 0.5206477441270114, 0.4571478506008287, 0.550878276375574, 0.5140995495757513, 0.5474626490559973, 0.45945129054616074, 0.49708241347538323, 0.5121539708122339, 0.5006754106362461, 0.5322362477621586, 0.4882755817737054, 0.4677626976841892, 0.5811860476612927, 0.5186863899236099, 0.5282824295712891, 0.5686115700734963, 0.5844665134331816, 0.5809546134308933, 0.600932934630385, 0.5186863899236099, 0.46913320830727256, 0.5947574406672301, 0.5200021011757437, 0.5844665134331816, 0.5674009995659345, 0.5067990234859501, 0.49708241347538323, 0.5140995495757513, 0.5824630501987372, 0.5826157423621813, 0.5542760518594892, 0.5141295310288212, 0.5670286221543185, 0.49708241347538323, 0.49708241347538323, 0.4783329393962324, 0.5390255256354, 0.47713397958350173, 0.5442137718283911, 0.51297964698849, 0.5238257396277717, 0.4962591313842659, 0.5696285102922508, 0.502926247220256, 0.5439756817770629, 0.6158877235538486, 0.51297964698849, 0.5255112309014115, 0.5186863899236099, 0.594556337633981, 0.5541029464729138, 0.5004614485197743, 0.51007975628159, 0.5255112309014115, 0.5462770983102281, 0.46373716215408467, 0.5321706482864297, 0.5288213522408945, 0.567486271654297, 0.5689019341127399, 0.5711036191123208, 0.510984594419169, 0.49708241347538323, 0.5226251420346104, 0.5739683806930269, 0.5282824295712891, 0.6101617707623118, 0.5415701069524813, 0.5307705681724137, 0.49708241347538323, 0.49708241347538323, 0.5268042267702336, 0.45812599827025474, 0.525462338583129, 0.5583235662692093, 0.5541029464729138, 0.5137526925615987, 0.5095554865816607, 0.5009832659227854, 0.4763843639742252, 0.48648347853253693, 0.4487578759989672, 0.5824630501987372, 0.5104419864527134, 0.5098547031746629, 0.525462338583129, 0.5255112309014115, 0.5137526925615987, 0.5833237473295376, 0.5233099786303554, 0.6126577743584192, 0.5947759239683811, 0.5135428548136384, 0.5846434006262513, 0.5043404036555782, 0.5729556040589713, 0.5609278101703736, 0.5249627723793, 0.5189048317197402, 0.5378016714224971, 0.49708241347538323, 0.49708241347538323, 0.49708241347538323, 0.5947574406672301, 0.5388234219310478, 0.4938406701368928, 0.5193006578671922, 0.5060525346588775, 0.5930262242153874, 0.5301458303044253, 0.470342092686555, 0.5519312412431476, 0.5095554865816607, 0.5378016714224971]"
2019-01,2019-06,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0]","[0.5195777284204488, 0.5007407956329958, 0.5878233109982315, 0.4950087079537855, 0.5476860164686946, 0.49708241347538323, 0.5064858414912836, 0.5422322755133375, 0.4710707100755408, 0.49708241347538323, 0.563405151359897, 0.5053193716223487, 0.47347901414876753, 0.514745073043138, 0.5561444426077612, 0.6074167798825169, 0.49708241347538323, 0.45094753065362825, 0.5012570720488421, 0.6052157699787235, 0.49708241347538323, 0.5706330911769754, 0.479180324887878, 0.5447183855951717, 0.628774080475084, 0.5596589205048725, 0.432370241965272, 0.6041805036430823, 0.5415701069524813, 0.5531327669988505, 0.47708069498076483, 0.48310871905396047, 0.5748536179188274, 0.5193006578671922, 0.5432186442012111, 0.5436040154216506, 0.49708241347538323, 0.5023785806306349, 0.5351693230500439, 0.5414753169779586, 0.524495744331285, 0.49708241347538323, 0.5219352490590798, 0.4641535005916534, 0.46009325211874075, 0.5575243077474096, 0.5193006578671922, 0.6313967351577123, 0.49708241347538323, 0.5113939221974947, 0.5083898701972659, 0.5930075785152803, 0.5157647898491687, 0.48671105238154333, 0.49708241347538323, 0.48671105238154333, 0.6203537309602732, 0.5351693230500439, 0.4931889970016422, 0.49708241347538323, 0.597493310278056, 0.5663174750862222, 0.4921024615087123, 0.4793917614355733, 0.49708241347538323, 0.5789388247897996, 0.5824630501987372, 0.5445990542849019, 0.49708241347538323, 0.5318601658213736, 0.520922738746503, 0.49708241347538323, 0.49708241347538323, 0.5855684853953943, 0.4930131374185652, 0.48663962229230084, 0.5388156002024483, 0.4639716258652917, 0.49708241347538323, 0.5053193716223487, 0.4353693278434642, 0.45864683155338326, 0.5099205501466063, 0.49708241347538323, 0.503125170154294, 0.4942969388409429, 0.543137721461961, 0.49708241347538323, 0.4722334356553043, 0.5461972869883198, 0.5189195328466226, 0.49708241347538323, 0.49708241347538323, 0.533178322817675, 0.543137721461961, 0.543137721461961, 0.5388234219310478, 0.6041805036430823, 0.5486853532452222, 0.49708241347538323, 0.5789388247897996, 0.49708241347538323, 0.5256221535781684, 0.4813940812519108, 0.5797718456854344, 0.6313967351577123, 0.5558249934419983, 0.48761747487553836, 0.550750358878759, 0.49708241347538323, 0.5402191016804982, 0.5944246199714711, 0.5475808010920102, 0.5540018451265111, 0.5335009825037252, 0.5256221535781684, 0.49708241347538323, 0.5094983426223505, 0.5561444426077612, 0.48611583250622786, 0.6101617707623118, 0.611521003181168, 0.49708241347538323, 0.4760163215334972, 0.558931271096859, 0.4690410052072562, 0.49708241347538323, 0.5333142298740774, 0.47347901414876753, 0.5706330911769754, 0.5758497997062211, 0.5469169642566991, 0.47336823075211437, 0.5690455936922556, 0.49708241347538323, 0.5889567497753698, 0.5043404036555782, 0.5729556040589713, 0.611521003181168, 0.46913320830727256, 0.49878804318540315, 0.5554744717829957, 0.479180324887878, 0.42991627510927233, 0.4898863312885877, 0.5170033078293537, 0.5186791998432955, 0.49691357249143053, 0.543137721461961, 0.5069306478456503, 0.543137721461961, 0.5660953421319921, 0.49708241347538323, 0.49708241347538323, 0.5193006578671922, 0.504142254655149, 0.5189048317197402, 0.4414148450247989, 0.5410046868075007, 0.5098547031746629, 0.5141310961808195, 0.46913320830727256]"
