YearMonth,source,target,CN,SA,JA,SO,HPI,HDI,LHNI,PA,AA,RA,LPI,weighted_CN,weighted_SA,weighted_JA,weighted_SO,weighted_HPI,weighted_HDI,weighted_LHNI,weighted_PA,weighted_AA,weighted_RA,weighted_LPI,distance,source_closeness,target_closeness,source_degree,target_degree,source_strength,target_strength,Proportion delayed,Significant Delay,Rides planned,Final arrival delay,Final arrival cancelled,Completely cancelled,Intermediate arrival delays
2019-01,Alkmaar,Den Helder,4,0.47809144373375745,0.3076923076923077,0.47058823529411764,0.5714285714285714,0.4,0.05714285714285714,70,1.7115290453516405,0.39725829725829725,1.2121238193206634,1991,1.7654317086282914,153.15384615384616,1.7627268702965915,1.865979381443299,1.6703020134228188,0.0015654189441638414,1271864,0.5139387199540149,0.0021673237492523235,0.08612695002096891,42.0,0.007396701241285495,0.005658904644204501,0.11494252873563218,0.08045977011494253,1067,1192,0.1923076923076923,True,26,5,0,0,16
2019-01,Alkmaar,Den Helder Zuid,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,41.0,0.007396701241285495,0.005690737833594976,0.11494252873563218,0.011494252873563218,1067,8,0.0,False,8,0,8,0,0
2019-01,Alkmaar,Haarlem,1,0.12909944487358055,0.06666666666666667,0.125,0.16666666666666666,0.1,0.016666666666666666,60,0.28126641406272834,0.02857142857142857,0.1690308509457033,297,0.24094573596043672,19.8,0.23845845042151748,0.27835051546391754,0.20856741573033707,0.00019547086760106567,1519408,0.10413496132139385,6.75310642895732e-05,0.008217728657577665,35.0,0.007396701241285495,0.008680902015565756,0.11494252873563218,0.06896551724137931,1067,1424,0.3779527559055118,True,132,48,6,5,73
2019-01,Alkmaar,Hoorn,2,0.282842712474619,0.15384615384615385,0.26666666666666666,0.4,0.2,0.04,50,0.736386027376147,0.13968253968253969,0.5023641842790366,1825,1.693815923746802,140.3846153846154,1.6937354988399071,1.710402999062793,1.677389705882353,0.0015720615800209493,1160896,0.24506154643780978,0.0008960314785397803,0.03700141178274786,24.0,0.007396701241285495,0.00703997410584237,0.11494252873563218,0.05747126436781609,1067,1088,0.0754716981132075,False,54,4,1,1,8
2019-01,Alkmaar,Maastricht,4,0.4216370213557839,0.26666666666666666,0.42105263157894735,0.4444444444444444,0.4,0.044444444444444446,90,1.8973980379550788,0.49642857142857144,1.347762310048162,715,0.6300430091052971,47.666666666666664,0.6288478452066842,0.6701030927835051,0.5923777961888981,0.000555180689961479,1287869,0.5288335522011306,0.002636604893955341,0.0959774926958526,256.0,0.007396701241285495,0.0043539185266740065,0.11494252873563218,0.10344827586206896,1067,1207,0.2681451612903225,True,496,133,1,0,373
2019-01,Alkmaar,Rotterdam Centraal,1,0.07669649888473704,0.038461538461538464,0.07407407407407407,0.1,0.058823529411764705,0.0058823529411764705,170,0.28126641406272834,0.02857142857142857,0.1690308509457033,1640,0.6772332560359274,63.07692307692308,0.4997714459850678,1.5370196813495782,0.29839883551673946,0.00027966151407379515,5864232,0.10413496132139385,6.75310642895732e-05,0.008217728657577665,102.0,0.007396701241285495,0.008233178764076842,0.11494252873563218,0.1954022988505747,1067,5496,0.3076923076923077,True,27,8,1,1,23
2019-01,Almelo,Apeldoorn,1,0.4082482904638631,0.25,0.4,0.5,0.3333333333333333,0.16666666666666666,6,0.6213349345596119,0.2,0.4472135954999579,93,0.11257067170134934,23.25,0.11211573236889692,0.12317880794701987,0.10287610619469026,0.00013625974330422553,682520,0.1687975729266148,0.00267379679144385,0.051708768999501914,54.0,0.004281074697372306,0.004772876892692561,0.022988505747126436,0.034482758620689655,755,904,0.2259541984732824,True,658,148,13,3,363
2019-01,Almelo,Deventer,1,0.31622776601683794,0.16666666666666666,0.2857142857142857,0.5,0.2,0.1,10,0.9102392266268373,0.3333333333333333,0.5773502691896258,706,1.3286035977373654,117.66666666666667,1.25066430469442,1.8877005347593583,0.9350993377483444,0.0025002656089527925,282370,0.14691127793195993,0.0011061946902654867,0.033259505261886965,39.0,0.004281074697372306,0.005127298444130127,0.022988505747126436,0.05747126436781609,755,374,0.1694915254237288,False,119,20,1,1,61
2019-01,Almere Centrum,Almere Oostvaarders,1,0.22360679774997896,0.125,0.2222222222222222,0.25,0.2,0.05,20,0.28126641406272834,0.02857142857142857,0.1690308509457033,968,0.6405918528334751,121.0,0.6111111111111112,0.872858431018936,0.4701311316172899,0.0004239234730543642,2283431,0.10952905375208262,0.00010836584308625921,0.010409891598199245,8.0,0.008182844243792325,0.007691627619131818,0.05747126436781609,0.04597701149425287,2059,1109,0.0,False,9,0,9,0,0
2019-01,Almere Centrum,Amsterdam Centraal,2,0.15118578920369088,0.05263157894736842,0.1,0.4,0.05714285714285714,0.011428571428571429,175,0.627242670323922,0.08412698412698412,0.40473311134121914,2780,0.5034639974460925,73.15789473684211,0.32963775419458113,1.3501699854298204,0.1877363587250135,9.117841608791331e-05,30489672,0.21705807011537728,0.00019980695501018022,0.01997237620858796,30.0,0.008182844243792325,0.009620701094769434,0.05747126436781609,0.40229885057471265,2059,14808,0.1693693693693693,False,1119,188,9,9,188
2019-01,Almere Centrum,Amsterdam Zuid,1,0.1414213562373095,0.07142857142857142,0.13333333333333333,0.2,0.1,0.02,50,0.28126641406272834,0.02857142857142857,0.1690308509457033,954,1.3013674734677425,68.14285714285714,0.8224137931034483,3.6551724137931036,0.4633317144244779,0.001775217296645509,537399,0.10952905375208262,0.00010836584308625921,0.010409891598199245,29.0,0.008182844243792325,0.009253350350989151,0.05747126436781609,0.11494252873563218,2059,261,0.0,False,7,0,0,0,0
2019-01,Almere Centrum,Den Haag Centraal,2,0.21081851067789195,0.09523809523809523,0.17391304347826086,0.4,0.1111111111111111,0.022222222222222223,90,0.5625328281254567,0.05714285714285714,0.3380617018914066,4791,1.009645111311413,228.14285714285714,0.7373605232781839,2.3268576979116076,0.4380943672275055,0.00021277045518577247,22517224,0.2136640150734765,0.00017589690737583241,0.01862762025577691,84.0,0.008182844243792325,0.008212195582405135,0.05747126436781609,0.20689655172413793,2059,10936,0.0,False,11,0,0,0,3
2019-01,Almere Centrum,Utrecht Centraal,4,0.30237157840738177,0.1111111111111111,0.2,0.8,0.11428571428571428,0.022857142857142857,175,1.7828846726716554,0.43412698412698414,1.2209608773580571,2271,0.5209969345354701,63.083333333333336,0.4024098520421724,1.1029626032054396,0.24609882964889468,0.00011952347238897264,19000452,0.5340026364561504,0.004892103055919418,0.10970720000389388,49.0,0.008182844243792325,0.010578793774319067,0.05747126436781609,0.40229885057471265,2059,9228,0.2902439024390243,True,881,238,66,61,461
2019-01,Almere Oostvaarders,Hoofddorp,1,0.15811388300841897,0.07692307692307693,0.14285714285714285,0.25,0.1,0.025,40,0.28126641406272834,0.02857142857142857,0.1690308509457033,884,0.4521982271790556,68.0,0.38814489571899013,0.7971145175834085,0.2565293093441672,0.00023131587857905063,3821614,0.10952905375208262,0.00010836584308625921,0.010409891598199245,53.0,0.007691627619131818,0.008789654475651647,0.04597701149425287,0.11494252873563218,1109,3446,0.0773092369477911,False,1010,77,18,14,385
2019-01,Almere Oostvaarders,Schiphol Airport,1,0.11180339887498948,0.043478260869565216,0.08333333333333333,0.25,0.05,0.0125,80,0.28126641406272834,0.02857142857142857,0.1690308509457033,211,0.10352203382860005,9.173913043478262,0.08692070030895983,0.19026149684400362,0.056326748531767216,5.0790575772558354e-05,4154314,0.10952905375208262,0.00010836584308625921,0.010409891598199245,48.0,0.007691627619131818,0.009176247231304715,0.04597701149425287,0.22988505747126436,1109,3746,0.0256410256410256,False,78,2,0,0,30
2019-01,Almere Oostvaarders,Utrecht Centraal,3,0.253546276418555,0.08333333333333333,0.15384615384615385,0.75,0.08571428571428572,0.02142857142857143,140,1.3894376171581977,0.35000000000000003,0.9870481592667748,2876,0.8990199220872104,79.88888888888889,0.5564477121021573,2.593327321911632,0.3116601647160815,0.00028102810163758475,10233852,0.3753668471715167,0.0010428155978793592,0.05541163887182557,57.0,0.007691627619131818,0.010578793774319067,0.04597701149425287,0.40229885057471265,1109,9228,0.1216216216216216,False,74,9,0,0,45
2019-01,Alphen a/d Rijn,Leiden Centraal,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,15.0,0.0076726342710997444,0.008657577868444621,0.011494252873563218,0.12643678160919541,396,3545,0.2412790697674418,True,396,83,53,52,91
2019-01,Amersfoort Centraal,Amersfoort Schothorst,4,0.565685424949238,0.36363636363636365,0.5333333333333333,0.8,0.4,0.08,50,1.3953453529225077,0.23412698412698413,0.9445676751080361,1099,0.9991111392320107,99.9090909090909,0.9990909090909091,1.0054894784995425,0.992773261065944,0.0009083012452570393,1209951,0.5182977384000403,0.004298175994373751,0.09820947015665955,3.0,0.009292886135441145,0.009043659043659044,0.11494252873563218,0.05747126436781609,1107,1093,0.1285714285714285,False,71,9,1,1,9
2019-01,Amersfoort Centraal,Amsterdam Centraal,6,0.32071349029490925,0.15384615384615385,0.26666666666666666,0.6,0.17142857142857143,0.017142857142857144,350,2.1209106315595436,0.3607826813709167,1.4497369768179094,4661,1.1512167227988659,119.51282051282051,0.585736726358781,4.210478771454381,0.3147622906537007,0.000284338112604969,16392456,0.7018591802609166,0.0012831954675992562,0.08499810618870549,45.0,0.009292886135441145,0.009620701094769434,0.11494252873563218,0.40229885057471265,1107,14808,0.1548556430446194,False,771,118,19,9,218
2019-01,Amersfoort Centraal,Amsterdam Zuid,5,0.5,0.3333333333333333,0.5,0.5,0.5,0.05,100,2.2115525672931677,0.5361471861471861,1.549610879237267,306,0.569281882294062,20.4,0.4473684210526316,1.1724137931034482,0.2764227642276423,0.0010590910506806217,288927,0.641801400124793,0.002472605885665334,0.1050609207019968,44.0,0.009292886135441145,0.009253350350989151,0.11494252873563218,0.11494252873563218,1107,261,0.3,True,10,3,0,0,5
2019-01,Amersfoort Centraal,Enschede,4,0.5163977794943222,0.3333333333333333,0.5,0.6666666666666666,0.4,0.06666666666666667,60,1.3953453529225077,0.23412698412698413,0.9445676751080361,1174,0.97826302320522,97.83333333333333,0.9750830564784053,1.060523938572719,0.9023827824750192,0.0008151605984417518,1440207,0.5182977384000403,0.004298175994373751,0.09820947015665955,119.0,0.009292886135441145,0.004569807752915222,0.11494252873563218,0.06896551724137931,1107,1301,0.2857142857142857,True,7,2,0,0,4
2019-01,Amersfoort Centraal,Groningen,7,0.6674238124719146,0.5,0.6666666666666666,0.7,0.6363636363636364,0.06363636363636363,110,2.4194391361012775,0.3984450190332543,1.6334842492026866,3128,1.912293763755764,223.42857142857142,1.775255391600454,2.825654923215899,1.2941663218866364,0.0011690752681902767,2675619,0.8573390967108621,0.004768408120001131,0.13477377854157374,172.0,0.009292886135441145,0.0038880943868430462,0.11494252873563218,0.12643678160919541,1107,2417,0.0,False,5,0,0,0,2
2019-01,Amersfoort Centraal,Schiphol Airport,7,0.49497474683058323,0.30434782608695654,0.4666666666666667,0.7,0.35,0.035,200,2.939281518825007,0.6702741702741704,2.046964958845345,2395,1.1761096700678255,104.1304347826087,0.9870183391716464,2.163504968383017,0.6393486385477843,0.0005775507123286218,4146822,0.911645723039025,0.006196044271557402,0.16840093213992616,55.0,0.009292886135441145,0.009176247231304715,0.11494252873563218,0.22988505747126436,1107,3746,0.1578947368421052,False,38,6,0,0,11
2019-01,Amersfoort Centraal,Utrecht Centraal,9,0.4810702354423639,0.25,0.4,0.9,0.2571428571428571,0.025714285714285714,350,3.7346506745736545,0.8274493480375833,2.6214266287985684,4476,1.400433446617962,124.33333333333333,0.8661828737300435,4.043360433604336,0.4850455136540962,0.0004381621622891565,10215396,1.15855272780393,0.006757330904651448,0.2026762681581178,21.0,0.009292886135441145,0.010578793774319067,0.11494252873563218,0.40229885057471265,1107,9228,0.1470588235294117,False,34,5,0,0,24
2019-01,Amersfoort Centraal,Zwolle,5,0.43852900965351466,0.2777777777777778,0.43478260869565216,0.5,0.38461538461538464,0.038461538461538464,130,1.6784975996756577,0.2624310330192683,1.117810931901019,4296,1.9184096981211067,238.66666666666666,1.5242150079829697,3.8807588075880757,0.9483443708609272,0.0008566796484741889,5014710,0.5656781515955877,0.0008630245651699512,0.06201951042701797,66.0,0.009292886135441145,0.006342032366234145,0.11494252873563218,0.14942528735632182,1107,4530,0.0,False,8,0,0,0,2
2019-01,Amersfoort Schothorst,Amersfoort Centraal,4,0.565685424949238,0.36363636363636365,0.5333333333333333,0.8,0.4,0.08,50,1.3953453529225077,0.23412698412698413,0.9445676751080361,1099,0.9991111392320107,99.9090909090909,0.9990909090909091,1.0054894784995425,0.992773261065944,0.0009083012452570393,1209951,0.5182977384000403,0.004298175994373751,0.09820947015665955,3.0,0.009043659043659044,0.009292886135441145,0.05747126436781609,0.11494252873563218,1093,1107,0.1830985915492957,False,72,13,1,1,13
2019-01,Amersfoort Schothorst,Amsterdam Zuid,3,0.4242640687119285,0.25,0.4,0.6,0.3,0.06,50,1.049369096661314,0.17857142857142858,0.7088654147125202,646,1.2094897252988592,53.833333333333336,0.9542097488921714,2.475095785440613,0.5910338517840805,0.0022644975164141014,285273,0.3737240968546294,0.0012786596246857588,0.056804193976167955,47.0,0.009043659043659044,0.009253350350989151,0.05747126436781609,0.11494252873563218,1093,261,0.5454545454545454,True,33,18,0,0,21
2019-01,Amersfoort Schothorst,Den Haag Centraal,3,0.31622776601683794,0.15,0.2608695652173913,0.6,0.16666666666666666,0.03333333333333333,90,1.049369096661314,0.17857142857142858,0.7088654147125202,1574,0.4552661871848208,78.7,0.2617008895170006,1.4400731930466606,0.14392831016825164,0.00013168189402401799,11953048,0.3737240968546294,0.0012786596246857588,0.056804193976167955,84.0,0.009043659043659044,0.008212195582405135,0.05747126436781609,0.20689655172413793,1093,10936,0.1128712871287128,False,508,57,53,3,190
2019-01,Amersfoort Schothorst,Schiphol Airport,4,0.4,0.19047619047619047,0.32,0.8,0.2,0.04,100,1.4958316341304254,0.2841269841269841,1.0371886433748951,865,0.42748623982876405,41.19047619047619,0.3575118826203761,0.7913998170173834,0.23091297383876133,0.00021126530085888504,4094378,0.5394334584474675,0.004934566946288254,0.11192647675651966,58.0,0.009043659043659044,0.009176247231304715,0.05747126436781609,0.22988505747126436,1093,3746,0.2071881606765327,True,475,98,14,2,204
2019-01,Amersfoort Schothorst,Utrecht Centraal,4,0.30237157840738177,0.1111111111111111,0.2,0.8,0.11428571428571428,0.022857142857142857,175,1.548373420763031,0.3055555555555555,1.0917645901791708,2230,0.7021679284263665,61.94444444444444,0.4321286697025482,2.040256175663312,0.24165583008235805,0.00022109408058770176,10086204,0.5514340662229447,0.005093152518044493,0.11785523304737472,24.0,0.009043659043659044,0.010578793774319067,0.05747126436781609,0.40229885057471265,1093,9228,0.1612903225806451,False,31,5,0,0,7
2019-01,Amersfoort Vathorst,Amsterdam Centraal,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,51.0,0.006478516643085859,0.009620701094769434,0.011494252873563218,0.40229885057471265,978,14808,0.1601178781925343,False,1022,163,10,4,639
2019-01,Amsterdam Bijlmer ArenA,Amsterdam Zuid,1,0.18257418583505536,0.08333333333333333,0.15384615384615385,0.3333333333333333,0.1,0.03333333333333333,30,0.33380820069533407,0.05,0.22360679774997896,34,0.3037652182040419,2.8333333333333335,0.22006472491909385,0.7083333333333334,0.13026819923371646,0.0027139208173690933,12528,0.1215296615275598,0.00026695141484249865,0.016338647889054304,6.0,0.008771929824561403,0.009253350350989151,0.034482758620689655,0.11494252873563218,48,261,0.0,False,23,0,23,0,0
2019-01,Amsterdam Bijlmer ArenA,Leiden Centraal,1,0.17407765595569785,0.07692307692307693,0.14285714285714285,0.3333333333333333,0.09090909090909091,0.030303030303030304,33,0.33380820069533407,0.05,0.22360679774997896,23,0.055756961359182795,1.7692307692307692,0.0128026718619538,0.4791666666666667,0.006488011283497884,0.00013516690173953925,170160,0.1215296615275598,0.00026695141484249865,0.016338647889054304,46.0,0.008771929824561403,0.008657577868444621,0.034482758620689655,0.12643678160919541,48,3545,0.125,False,16,2,0,0,4
2019-01,Amsterdam Bijlmer ArenA,Schiphol Airport,2,0.2581988897471611,0.09523809523809523,0.17391304347826086,0.6666666666666666,0.1,0.03333333333333333,60,0.8513268733274981,0.19090909090909092,0.6177391105946015,78,0.18394589376033027,3.7142857142857144,0.04111755403268318,1.625,0.020822210357714897,0.00043379604911906035,179808,0.3020597067241316,0.004113505071629676,0.07869390518071455,17.0,0.008771929824561403,0.009176247231304715,0.034482758620689655,0.22988505747126436,48,3746,0.0,False,4,0,0,0,0
2019-01,Amsterdam Centraal,Alkmaar,8,0.42761798705987897,0.21621621621621623,0.35555555555555557,0.8,0.22857142857142856,0.022857142857142857,350,3.9574610055972705,1.062034207622443,2.8726083429776152,3490,0.8780010077390823,94.32432432432432,0.43968503937007875,3.2708528584817245,0.2356834143706105,0.0002208841746678636,15800136,1.0883402256210724,0.005553064215101181,0.20565783559895082,39.0,0.009620701094769434,0.007396701241285495,0.40229885057471265,0.11494252873563218,14808,1067,0.2423076923076923,True,260,63,2,0,182
2019-01,Amsterdam Centraal,Almere Centrum,2,0.15118578920369088,0.05263157894736842,0.1,0.4,0.05714285714285714,0.011428571428571429,175,0.627242670323922,0.08412698412698412,0.40473311134121914,2780,0.5034639974460925,73.15789473684211,0.32963775419458113,1.3501699854298204,0.1877363587250135,9.117841608791331e-05,30489672,0.21705807011537728,0.00019980695501018022,0.01997237620858796,30.0,0.009620701094769434,0.008182844243792325,0.40229885057471265,0.05747126436781609,14808,2059,0.1729920564872021,False,1138,196,7,5,200
2019-01,Amsterdam Centraal,Amersfoort Centraal,6,0.32071349029490925,0.15384615384615385,0.26666666666666666,0.6,0.17142857142857143,0.017142857142857144,350,2.1209106315595436,0.3607826813709167,1.4497369768179094,4661,1.1512167227988659,119.51282051282051,0.585736726358781,4.210478771454381,0.3147622906537007,0.000284338112604969,16392456,0.7018591802609169,0.0012831954675992562,0.0849981061887055,45.0,0.009620701094769434,0.009292886135441145,0.40229885057471265,0.11494252873563218,14808,1107,0.2491428571428571,True,883,218,14,8,306
2019-01,Amsterdam Centraal,Amersfoort Vathorst,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,51.0,0.009620701094769434,0.006478516643085859,0.40229885057471265,0.011494252873563218,14808,978,0.3371017471736896,True,978,328,20,5,826
2019-01,Amsterdam Centraal,Amsterdam Lelylaan,3,0.253546276418555,0.08333333333333333,0.15384615384615385,0.75,0.08571428571428572,0.02142857142857143,140,1.326213309149833,0.31666666666666665,0.9480828542306801,1350,1.1206565343753796,37.5,0.18113511337716356,13.775510204081632,0.09116693679092383,0.0009302748652135084,1451184,0.4334026949790868,0.005607647991754979,0.10444056218763273,7.0,0.009620701094769434,0.009287925696594427,0.40229885057471265,0.04597701149425287,14808,98,0.0,False,7,0,7,0,0
2019-01,Amsterdam Centraal,Amsterdam Sloterdijk,3,0.20701966780270628,0.07894736842105263,0.14634146341463414,0.5,0.08571428571428572,0.014285714285714285,210,1.8235808019670814,0.575,1.3007669860932316,1199,0.7002262460990976,31.55263157894737,0.1598027455684393,6.055555555555555,0.08096974608319828,0.0004089381115313044,2931984,0.501627261983676,0.011934229287822184,0.1598107961753214,4.0,0.009620701094769434,0.009439079960941739,0.40229885057471265,0.06896551724137931,14808,198,0.0,False,12,0,12,0,0
2019-01,Amsterdam Centraal,Arnhem Centraal,8,0.36140316116210053,0.1951219512195122,0.32653061224489793,0.5714285714285714,0.22857142857142856,0.0163265306122449,490,3.2447431782985827,0.6946178821178821,2.2936558034213532,3936,0.6832599402112451,96.0,0.46172796058419846,1.7563587684069613,0.26580226904376014,0.0001186087769048461,33184728,0.9986673773829726,0.0030313784267807634,0.14910849418276373,97.0,0.009620701094769434,0.007793603869927439,0.40229885057471265,0.16091954022988506,14808,2241,0.4559585492227979,True,197,88,7,4,103
2019-01,Amsterdam Centraal,Breda,5,0.3194382824999699,0.13513513513513514,0.23809523809523808,0.7142857142857143,0.14285714285714285,0.02040816326530612,245,2.148182482239817,0.49275210084033616,1.5232382284655532,2277,0.4507878364484248,61.54054054054054,0.2754824269554171,1.3215322112594312,0.15376823338735818,8.924447671930249e-05,25514184,0.6902800134224316,0.00753780207356211,0.1492388936491727,130.0,0.009620701094769434,0.006970595304863393,0.40229885057471265,0.08045977011494253,14808,1723,0.4295302013422818,True,1253,512,114,61,819
2019-01,Amsterdam Centraal,Den Haag Centraal,10,0.3984095364447979,0.23255813953488372,0.37735849056603776,0.5555555555555556,0.2857142857142857,0.015873015873015872,630,4.370683113094314,1.034393792482028,3.082937963903011,9347,0.734505055009622,217.37209302325581,0.7261497824735861,0.8547000731528895,0.6312128579146408,5.7718805588390706e-05,161940288,1.2919138003043893,0.006155818336641231,0.2198448865201271,63.0,0.009620701094769434,0.008212195582405135,0.40229885057471265,0.20689655172413793,14808,10936,0.1466441060349689,False,1882,260,124,109,1065
2019-01,Amsterdam Centraal,Den Haag HS,2,0.15118578920369088,0.05263157894736842,0.1,0.4,0.05714285714285714,0.011428571428571429,175,1.072008968920998,0.30952380952380953,0.7862127634730902,1404,0.912134565266535,36.94736842105263,0.18760021378941744,8.775,0.09481361426256078,0.0005925850891410049,2369280,0.27191317191472186,0.0012826302438260937,0.05059108754631949,64.0,0.009620701094769434,0.007650369328174464,0.40229885057471265,0.05747126436781609,14808,160,0.3333333333333333,True,18,6,0,0,12
